age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
36,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
33,self-employed,single,university.degree,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
30,technician,single,professional.course,no,no,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
49,management,married,university.degree,unknown,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
40,blue-collar,married,professional.course,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
39,housemaid,married,basic.4y,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
44,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
42,admin.,single,university.degree,no,yes,yes,cellular,jul,wed,1,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2
33,blue-collar,married,basic.4y,unknown,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
35,unemployed,divorced,high.school,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
53,admin.,married,university.degree,unknown,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
33,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
27,admin.,single,university.degree,no,yes,yes,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.379,-29.8,0.781,5017.5
32,technician,married,professional.course,unknown,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
27,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
39,entrepreneur,married,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
28,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
28,blue-collar,married,basic.9y,no,no,no,telephone,jul,tue,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
30,admin.,single,basic.9y,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
34,blue-collar,single,basic.6y,no,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
54,services,married,basic.4y,unknown,yes,no,telephone,may,mon,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
35,management,divorced,university.degree,no,yes,yes,cellular,jun,tue,2,12,2,success,-1.7,94.055,-39.8,0.723,4991.6
57,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
44,technician,single,professional.course,unknown,no,no,telephone,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
28,admin.,single,university.degree,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
24,services,single,high.school,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
37,admin.,single,university.degree,unknown,yes,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1
25,unemployed,married,high.school,no,no,no,cellular,jun,thu,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
31,admin.,single,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
43,management,married,unknown,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
51,management,married,university.degree,unknown,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
50,technician,married,unknown,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1
37,technician,married,professional.course,no,no,no,telephone,jul,thu,32,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
23,student,single,high.school,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
35,admin.,single,university.degree,no,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
34,services,divorced,high.school,no,yes,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
39,self-employed,married,basic.4y,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
54,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
38,technician,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
53,management,married,university.degree,no,yes,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
28,blue-collar,single,basic.9y,no,no,yes,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
34,student,single,unknown,no,yes,no,cellular,nov,thu,1,999,2,failure,-1.1,94.767,-50.8,1.031,4963.6
33,services,single,basic.6y,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
36,services,married,high.school,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
38,technician,married,university.degree,unknown,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
34,management,married,university.degree,no,yes,yes,telephone,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
49,admin.,married,high.school,no,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
55,technician,married,university.degree,no,yes,yes,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
41,admin.,married,high.school,no,unknown,unknown,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
37,technician,divorced,basic.9y,no,yes,no,cellular,apr,mon,1,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1
46,services,married,basic.6y,no,yes,no,cellular,aug,fri,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
29,student,single,high.school,no,no,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
48,blue-collar,married,basic.4y,no,no,yes,cellular,may,thu,2,1,1,success,-1.8,92.893,-46.2,1.327,5099.1
34,admin.,single,university.degree,no,yes,yes,cellular,mar,tue,1,3,2,success,-1.8,93.369,-34.8,0.652,5008.7
44,blue-collar,single,high.school,no,no,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
35,services,married,high.school,no,no,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
40,blue-collar,married,high.school,no,no,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
31,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
57,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
52,technician,married,professional.course,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
57,self-employed,married,university.degree,unknown,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
57,admin.,married,high.school,no,no,no,telephone,jul,thu,9,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
38,technician,married,professional.course,unknown,no,no,cellular,apr,fri,1,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1
57,admin.,married,university.degree,unknown,no,no,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
33,admin.,married,university.degree,no,yes,no,telephone,nov,fri,3,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8
41,blue-collar,divorced,basic.6y,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
33,blue-collar,married,high.school,no,yes,no,cellular,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2
30,blue-collar,married,unknown,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
41,admin.,married,high.school,no,no,yes,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
35,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
34,admin.,married,high.school,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
63,retired,married,unknown,no,yes,yes,cellular,sep,tue,1,999,1,failure,-3.4,92.379,-29.8,0.788,5017.5
30,housemaid,married,high.school,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
53,blue-collar,married,basic.4y,no,no,yes,telephone,jun,fri,22,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
29,services,single,university.degree,no,yes,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
25,blue-collar,married,professional.course,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
32,admin.,married,high.school,no,no,no,cellular,nov,tue,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
45,services,married,high.school,no,yes,yes,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1
55,retired,married,high.school,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
26,technician,single,professional.course,no,yes,no,cellular,jun,tue,2,3,1,success,-2.9,92.963,-40.8,1.262,5076.2
31,admin.,divorced,university.degree,no,yes,yes,cellular,mar,mon,2,999,1,failure,-1.8,92.843,-50.0,1.56,5099.1
47,blue-collar,divorced,basic.9y,no,no,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
54,admin.,married,university.degree,no,no,yes,cellular,nov,tue,4,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
29,technician,single,unknown,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
35,unemployed,married,university.degree,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1
37,admin.,single,high.school,no,no,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1
51,housemaid,divorced,high.school,no,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
38,services,divorced,high.school,no,yes,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
24,student,single,university.degree,unknown,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
47,technician,married,professional.course,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
31,services,married,basic.9y,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
30,technician,married,basic.9y,no,yes,no,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
36,blue-collar,married,basic.6y,unknown,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
36,technician,married,professional.course,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
36,blue-collar,married,unknown,unknown,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
32,technician,married,professional.course,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
30,services,single,high.school,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
39,technician,single,professional.course,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
47,admin.,married,university.degree,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
51,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
41,management,married,high.school,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
40,admin.,married,university.degree,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2
34,technician,divorced,university.degree,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
42,housemaid,married,high.school,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
34,admin.,married,university.degree,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
38,blue-collar,single,basic.4y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
34,self-employed,single,university.degree,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
33,blue-collar,single,basic.9y,no,yes,yes,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
53,retired,divorced,basic.4y,unknown,no,yes,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
55,technician,single,university.degree,unknown,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
35,admin.,single,university.degree,no,yes,no,telephone,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1
42,technician,married,basic.9y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
55,management,married,basic.9y,no,yes,no,telephone,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
36,admin.,single,university.degree,no,yes,no,cellular,jul,thu,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
53,blue-collar,married,basic.9y,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
47,entrepreneur,married,university.degree,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
29,self-employed,married,university.degree,no,yes,no,cellular,mar,wed,3,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1
33,technician,single,professional.course,no,yes,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.646,5008.7
49,admin.,married,university.degree,no,yes,no,cellular,apr,mon,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
46,blue-collar,single,basic.6y,unknown,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
42,entrepreneur,married,professional.course,no,yes,no,cellular,jul,thu,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
44,management,divorced,basic.9y,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
58,entrepreneur,married,basic.4y,no,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
33,admin.,divorced,high.school,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
41,technician,single,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
31,admin.,married,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
60,admin.,married,high.school,no,no,yes,telephone,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1
33,technician,single,professional.course,no,no,yes,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
29,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
58,technician,married,basic.9y,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6
32,blue-collar,divorced,basic.4y,unknown,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
30,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
26,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
30,admin.,single,high.school,no,no,yes,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
29,services,married,high.school,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
39,admin.,married,high.school,no,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
44,admin.,married,high.school,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
40,blue-collar,married,unknown,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
31,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
38,student,single,university.degree,no,no,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
47,services,married,high.school,no,no,yes,cellular,may,fri,2,999,2,failure,-1.8,92.893,-46.2,1.313,5099.1
41,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
48,admin.,married,university.degree,no,no,no,cellular,dec,mon,2,999,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5
28,unknown,single,basic.9y,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
34,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
38,technician,married,professional.course,no,yes,no,cellular,mar,fri,2,10,1,success,-1.8,92.843,-50.0,1.726,5099.1
32,technician,married,professional.course,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
58,retired,married,unknown,unknown,yes,no,telephone,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
29,admin.,married,university.degree,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,-1.7,94.215,-40.3,0.87,4991.6
59,retired,married,basic.9y,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
28,admin.,single,university.degree,no,yes,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2
39,blue-collar,married,high.school,no,no,yes,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1
55,retired,married,basic.9y,unknown,unknown,unknown,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
46,services,married,unknown,no,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
27,technician,single,professional.course,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
36,blue-collar,married,unknown,no,no,no,cellular,may,thu,4,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
32,technician,married,university.degree,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
38,admin.,married,high.school,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
41,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
39,technician,married,professional.course,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
41,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
40,admin.,married,university.degree,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5
36,technician,married,professional.course,unknown,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
40,services,married,basic.9y,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
32,technician,single,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
30,services,married,high.school,no,yes,no,cellular,nov,wed,4,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8
46,admin.,married,professional.course,no,no,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
43,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
56,services,married,high.school,no,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
30,admin.,single,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
52,unemployed,married,high.school,no,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
39,technician,single,university.degree,unknown,yes,no,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5
33,self-employed,married,basic.9y,unknown,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
31,housemaid,married,basic.4y,no,no,yes,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
54,retired,married,high.school,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
24,technician,single,basic.6y,no,no,no,telephone,jul,thu,10,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
58,admin.,single,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1
35,admin.,married,university.degree,no,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
21,student,single,unknown,no,no,no,cellular,sep,thu,1,999,1,failure,-1.1,94.199,-37.5,0.878,4963.6
33,technician,married,high.school,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
28,services,single,high.school,no,no,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
33,blue-collar,married,basic.4y,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
36,admin.,single,university.degree,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
27,services,single,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
28,services,single,unknown,no,yes,no,cellular,may,tue,4,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1
