customer_id,p_treatment,p_control,uplift
CUST_007888,0.019776639,0.06961626,-0.04983962
CUST_006678,0.018596742,0.068640895,-0.050044153
CUST_007253,0.021993764,0.07211548,-0.050121717
CUST_004322,0.0040431935,0.054187633,-0.05014444
CUST_004317,0.04057535,0.09074357,-0.05016822
CUST_005845,0.0067345034,0.05717811,-0.050443605
CUST_000630,0.14641406,0.19703901,-0.05062495
CUST_001217,0.0316994,0.08236211,-0.050662708
CUST_003913,0.14074236,0.1916211,-0.050878733
CUST_000867,0.042308748,0.09333145,-0.0510227
CUST_000504,0.041282557,0.09237061,-0.05108805
CUST_006509,0.42727795,0.4783929,-0.051114947
CUST_003416,0.03001049,0.08121035,-0.05119986
CUST_003040,0.0034609295,0.054667767,-0.05120684
CUST_003200,0.552335,0.6035827,-0.051247656
CUST_002448,0.020369576,0.071671076,-0.0513015
CUST_005489,0.011618041,0.062979035,-0.051360995
CUST_000654,0.09575342,0.14714718,-0.051393762
CUST_007472,0.008908694,0.06059491,-0.051686216
CUST_000072,0.02185979,0.07377767,-0.05191788
CUST_000639,0.018049516,0.06998175,-0.05193223
CUST_004890,0.049530953,0.101699166,-0.052168213
CUST_005518,0.046884563,0.09923811,-0.05235355
CUST_007255,0.16204357,0.21442114,-0.052377567
CUST_000729,0.2636774,0.31624228,-0.05256489
CUST_000240,0.011815286,0.06447391,-0.052658625
CUST_007753,0.059332035,0.111992925,-0.05266089
CUST_001957,0.01608581,0.068899594,-0.052813783
CUST_001549,0.022436889,0.07536128,-0.052924395
CUST_003687,0.006562042,0.059589133,-0.05302709
CUST_005829,0.07708334,0.13016063,-0.053077288
CUST_003888,0.020908479,0.07402518,-0.053116698
CUST_000225,0.12133805,0.17457946,-0.05324141
CUST_001562,0.2785086,0.33192736,-0.053418756
CUST_000227,0.2874589,0.3409606,-0.053501695
CUST_003267,0.019913903,0.07358031,-0.053666405
CUST_007639,0.05254395,0.10631424,-0.053770293
CUST_004043,0.19810638,0.2519608,-0.053854436
CUST_000393,0.036002878,0.0899845,-0.05398162
CUST_006384,0.0077648736,0.06191236,-0.05414749
CUST_006620,0.034237362,0.08849654,-0.05425918
CUST_005147,0.015728116,0.07010463,-0.054376513
CUST_000782,0.032764565,0.087162934,-0.05439837
CUST_004180,0.008227736,0.062743515,-0.05451578
CUST_007235,0.11663337,0.17117287,-0.0545395
CUST_003074,0.010308821,0.064941965,-0.054633144
CUST_006702,0.010308821,0.064941965,-0.054633144
CUST_002749,0.041028153,0.095863186,-0.054835033
CUST_006437,0.045832343,0.10076318,-0.054930836
CUST_000256,0.09899957,0.15407816,-0.05507859
CUST_007692,0.008260079,0.063338935,-0.055078857
CUST_000341,0.015692126,0.07078077,-0.055088643
CUST_000529,0.018753357,0.07426916,-0.055515803
CUST_000678,0.29456073,0.35009867,-0.05553794
CUST_002368,0.02281034,0.0784086,-0.05559826
CUST_006080,0.6575972,0.71331495,-0.055717766
CUST_006154,0.062480472,0.11829564,-0.055815168
CUST_006359,0.0064008334,0.062441733,-0.056040898
CUST_008056,0.70469165,0.7607859,-0.05609423
CUST_006392,0.11943824,0.17556453,-0.05612629
CUST_000968,0.24154401,0.2977571,-0.05621308
CUST_003831,0.027639318,0.083994776,-0.056355458
CUST_006869,0.08988914,0.14642414,-0.056535006
CUST_004673,0.011193114,0.06786933,-0.056676213
CUST_001741,0.008704897,0.06541244,-0.056707542
CUST_005171,0.03956573,0.09638944,-0.05682371
CUST_000300,0.060095053,0.11695096,-0.056855906
CUST_002468,0.02981445,0.086714335,-0.056899883
CUST_002874,0.01882443,0.075791866,-0.056967437
CUST_001606,0.087870285,0.1448877,-0.057017416
CUST_001068,0.0106197195,0.06767326,-0.05705354
CUST_005008,0.16595958,0.22301477,-0.05705519
CUST_004501,0.04149493,0.09856337,-0.057068445
CUST_000739,0.04149493,0.09856337,-0.057068445
CUST_008202,0.011243749,0.06836022,-0.057116468
CUST_000947,0.023501588,0.080784924,-0.057283334
CUST_005346,0.6973611,0.7547217,-0.05736059
CUST_005577,0.09227703,0.14976166,-0.057484634
CUST_003028,0.022977326,0.08054966,-0.05757233
CUST_007549,0.04283761,0.10052752,-0.05768991
CUST_007901,0.016249355,0.07407937,-0.057830017
CUST_001196,0.06388078,0.12184212,-0.057961345
CUST_005870,0.3591665,0.41714072,-0.05797422
CUST_002909,0.7485559,0.8066439,-0.058088005
CUST_001651,0.028424803,0.086714946,-0.058290143
CUST_000241,0.0051646973,0.0635965,-0.058431804
CUST_004894,0.5295055,0.58799136,-0.058485866
CUST_004809,0.012635504,0.07130631,-0.058670808
CUST_007880,0.011308288,0.07007646,-0.058768168
CUST_004717,0.023628484,0.082439065,-0.05881058
CUST_000702,0.02772241,0.08655076,-0.058828346
CUST_003646,0.20646356,0.26536706,-0.0589035
CUST_005863,0.030019395,0.0890625,-0.059043102
CUST_005922,0.01489154,0.073958345,-0.059066806
CUST_001931,0.052272156,0.1115547,-0.05928254
CUST_003393,0.17989957,0.2392365,-0.05933693
CUST_002225,0.020605413,0.08001028,-0.059404865
CUST_000002,0.024043262,0.08358521,-0.05954195
CUST_007839,0.006838448,0.06640303,-0.059564583
CUST_000007,0.02814055,0.087867476,-0.059726924
CUST_004554,0.0097345,0.069618024,-0.059883524
CUST_006479,0.030770985,0.09091721,-0.06014622
CUST_001227,0.16358028,0.22379223,-0.06021194
CUST_000939,0.044364862,0.10461316,-0.0602483
CUST_004952,0.027155152,0.08742152,-0.060266368
CUST_006073,0.03082039,0.091194406,-0.060374014
CUST_007793,0.15855418,0.218998,-0.06044382
CUST_007050,0.02312417,0.08398194,-0.06085777
CUST_008045,0.010575187,0.07150626,-0.060931075
CUST_004518,0.006967642,0.067954585,-0.060986944
CUST_004206,0.019266397,0.08027508,-0.061008684
CUST_002986,0.022791706,0.084023766,-0.06123206
CUST_006563,0.0063334126,0.06758481,-0.061251402
CUST_004496,0.0057129506,0.06711344,-0.061400488
CUST_001308,0.013762835,0.075357266,-0.06159443
CUST_001442,0.04114262,0.10298423,-0.061841607
CUST_006057,0.48436388,0.5462069,-0.061843008
CUST_002617,0.007916799,0.06981728,-0.06190048
CUST_007143,0.18025519,0.24236788,-0.06211269
CUST_006162,0.7605137,0.82278293,-0.06226921
CUST_003706,0.042518042,0.10480936,-0.062291317
CUST_000524,0.02025199,0.08256478,-0.06231279
CUST_006478,0.04091989,0.103285275,-0.062365387
CUST_007341,0.00789297,0.070439234,-0.06254627
CUST_002313,0.5361505,0.59872884,-0.06257832
CUST_002634,0.025725555,0.08864207,-0.06291652
CUST_006084,0.0074343346,0.07039233,-0.062958
CUST_003754,0.020778012,0.08374566,-0.06296764
CUST_000766,0.015026664,0.07813016,-0.0631035
CUST_007025,0.034713082,0.09799324,-0.06328016
CUST_002693,0.03193143,0.0954599,-0.06352847
CUST_005857,0.059610378,0.12332677,-0.0637164
CUST_000604,0.02837426,0.09214078,-0.06376652
CUST_003621,0.023892337,0.08775007,-0.063857734
CUST_004093,0.026453318,0.09055019,-0.064096875
CUST_003898,0.027925171,0.0923576,-0.06443243
CUST_003151,0.0014513771,0.0659105,-0.06445912
CUST_006738,0.11857167,0.18307686,-0.06450519
CUST_007438,0.015481981,0.079994984,-0.064513005
CUST_002915,0.036861237,0.10139408,-0.064532846
CUST_007297,0.28187853,0.3464136,-0.06453508
CUST_004360,0.021967895,0.08650327,-0.06453537
CUST_000364,0.015748067,0.080363445,-0.06461538
CUST_003617,0.008231729,0.07312325,-0.06489152
CUST_006237,0.05418234,0.11924946,-0.06506713
CUST_004568,0.0128440475,0.078168094,-0.065324046
CUST_000096,0.8118584,0.8773228,-0.06546438
CUST_003446,0.018560566,0.08405014,-0.065489575
CUST_004395,0.082327746,0.14785141,-0.06552366
CUST_004729,0.030061778,0.09560934,-0.065547556
CUST_004545,0.020123517,0.08575867,-0.06563515
CUST_005030,0.020123517,0.08575867,-0.06563515
CUST_002570,0.21968931,0.28543946,-0.06575015
CUST_006824,0.005631058,0.07162258,-0.06599152
CUST_004689,0.032649316,0.098664105,-0.06601479
CUST_000717,0.022562485,0.08886686,-0.06630437
CUST_000924,0.043606244,0.109953254,-0.06634701
CUST_002764,0.18122207,0.24759115,-0.06636909
CUST_004263,0.015028929,0.08142842,-0.06639949
CUST_002259,0.003710759,0.07035532,-0.06664456
CUST_001114,0.0003866061,0.06724551,-0.06685891
CUST_007804,0.027093222,0.09405318,-0.066959955
CUST_004393,0.044540815,0.11157671,-0.0670359
CUST_005625,0.4521166,0.519369,-0.0672524
CUST_000332,0.01352027,0.080878735,-0.067358464
CUST_007364,0.042655755,0.11010769,-0.06745194
CUST_005376,0.063082166,0.13058913,-0.06750696
CUST_005775,0.13961224,0.20756583,-0.06795359
CUST_007277,0.03506378,0.10303322,-0.06796944
CUST_008174,0.539171,0.6071406,-0.06796962
CUST_007526,0.40614864,0.4749166,-0.068767965
CUST_004846,0.006799943,0.07570487,-0.06890493
CUST_000511,0.12402787,0.19304492,-0.069017045
CUST_001291,0.62725616,0.6964506,-0.069194436
CUST_000230,0.06459411,0.1339685,-0.06937439
CUST_007894,0.08687918,0.15639772,-0.06951854
CUST_001618,0.44087374,0.51059425,-0.06972051
CUST_006997,0.5904096,0.66031116,-0.069901586
CUST_006033,0.018017821,0.088363856,-0.070346035
CUST_008035,0.030347787,0.10075905,-0.070411265
CUST_007023,0.013196977,0.08381511,-0.07061814
CUST_003351,0.29325846,0.36392048,-0.07066202
CUST_007551,0.04422296,0.11506329,-0.07084033
CUST_007730,0.026845552,0.09777867,-0.07093312
CUST_007945,0.06815135,0.13909735,-0.070946
CUST_005554,0.023911184,0.0950098,-0.07109861
CUST_005926,0.12482762,0.19601555,-0.07118793
CUST_002306,0.07944064,0.15084775,-0.07140711
CUST_006401,0.030002058,0.1014982,-0.071496144
CUST_006948,0.028494108,0.100052625,-0.07155852
CUST_001916,0.009151908,0.0810529,-0.07190099
CUST_000660,0.1084633,0.1803911,-0.0719278
CUST_002767,0.4576612,0.5296987,-0.07203752
CUST_007705,0.18967094,0.26199058,-0.07231964
CUST_001226,0.03594568,0.10828222,-0.07233654
CUST_006420,0.1951147,0.26752192,-0.072407216
CUST_001059,0.5692202,0.64177644,-0.07255626
CUST_002222,0.016487975,0.08916377,-0.072675794
CUST_003830,0.009611004,0.0823218,-0.0727108
CUST_001699,0.12728253,0.20007348,-0.07279095
CUST_008039,0.0099152,0.082758605,-0.0728434
CUST_001116,0.03371121,0.10659217,-0.07288096
CUST_006580,0.46126622,0.53415614,-0.072889924
CUST_004018,0.02108116,0.094145164,-0.073064
CUST_005652,0.030256076,0.10339656,-0.07314048
CUST_003524,0.46190852,0.535054,-0.07314551
CUST_003451,0.017068839,0.09024426,-0.07317542
CUST_005488,0.26368612,0.3369519,-0.07326579
CUST_000940,0.046843603,0.120244935,-0.07340133
CUST_003843,0.49121982,0.565014,-0.073794186
CUST_006600,0.00767773,0.08151947,-0.073841736
CUST_003574,0.07032458,0.1442412,-0.07391662
CUST_005401,0.018664775,0.09259344,-0.07392866
CUST_007508,0.02940966,0.103414506,-0.074004844
CUST_006784,0.019476512,0.09358493,-0.07410842
CUST_001685,0.028296087,0.10242099,-0.0741249
CUST_006258,0.042054743,0.116390206,-0.07433546
CUST_003086,0.03924075,0.11379877,-0.07455802
CUST_001611,0.007382129,0.082034655,-0.07465252
CUST_008078,0.12346552,0.19815706,-0.074691534
CUST_003429,0.35495812,0.42985612,-0.074898005
CUST_005365,0.86515164,0.94012713,-0.07497549
CUST_003229,0.06657941,0.14179002,-0.07521061
CUST_003801,0.16606164,0.24131452,-0.075252876
CUST_004293,0.013844735,0.08912695,-0.075282216
CUST_006098,0.21337974,0.28926978,-0.075890034
CUST_005718,0.1410198,0.21727574,-0.07625593
CUST_007738,0.036784187,0.11306114,-0.07627695
CUST_004721,0.11219489,0.18856063,-0.07636575
CUST_008082,0.0115810735,0.08799905,-0.07641798
CUST_000586,0.019237852,0.09584928,-0.07661143
CUST_003932,0.047114566,0.12378375,-0.07666919
CUST_004353,0.32959393,0.40678835,-0.07719442
CUST_005812,0.012887778,0.09108881,-0.07820103
CUST_007081,0.058378216,0.13662437,-0.07824615
CUST_006010,0.09028589,0.16856852,-0.07828263
CUST_004310,0.19014698,0.2684716,-0.078324616
CUST_001711,0.004009042,0.082679,-0.078669965
CUST_007197,0.010988933,0.08995487,-0.07896593
CUST_005752,0.52348506,0.6027989,-0.079313815
CUST_007882,0.13559201,0.21496469,-0.079372674
CUST_006724,0.13559201,0.21496469,-0.079372674
CUST_001639,0.17488669,0.25431597,-0.079429284
CUST_002864,0.10223497,0.18174446,-0.07950949
CUST_000585,0.0069082268,0.086503856,-0.079595625
CUST_004472,0.11897951,0.19864874,-0.07966922
CUST_001629,0.3103242,0.39011353,-0.07978934
CUST_003702,0.09018374,0.17021097,-0.08002723
CUST_003189,0.051770568,0.1318717,-0.08010113
CUST_006266,0.3106888,0.39105228,-0.08036348
CUST_003956,0.038168076,0.118578024,-0.080409944
CUST_000859,0.0077365483,0.08815853,-0.080421984
CUST_005561,0.020579278,0.10118963,-0.08061035
CUST_004445,0.039890397,0.120707706,-0.08081731
CUST_006302,0.03832549,0.11928286,-0.08095737
CUST_003061,0.014210737,0.09517513,-0.080964394
CUST_001700,0.04701967,0.12817264,-0.08115296
CUST_006631,0.4398177,0.5211452,-0.08132753
CUST_003232,0.24785246,0.32920143,-0.08134897
CUST_004002,0.022366518,0.10417129,-0.081804775
CUST_002843,0.021513632,0.10337686,-0.081863225
CUST_007040,0.06315512,0.14524163,-0.08208651
CUST_000580,0.05751487,0.14022195,-0.082707085
CUST_004884,0.017138,0.10011595,-0.08297795
CUST_001959,0.042454444,0.12573573,-0.083281286
CUST_005028,0.005273479,0.08887576,-0.08360229
CUST_003487,0.01589118,0.09955099,-0.08365981
CUST_007034,0.045318868,0.12945178,-0.08413291
CUST_002755,0.063673176,0.1478519,-0.08417872
CUST_005672,0.09503405,0.17977583,-0.084741786
CUST_001108,0.019003978,0.104080215,-0.085076235
CUST_004636,0.11677848,0.20346761,-0.08668913
CUST_003461,0.009321006,0.09665498,-0.08733398
CUST_005768,0.24314654,0.33058652,-0.087439984
CUST_006488,0.011186256,0.098792434,-0.08760618
CUST_004695,0.87640995,0.9641985,-0.08778858
CUST_001460,0.48862532,0.5773381,-0.08871278
CUST_007555,0.025318157,0.11421763,-0.08889948
CUST_001121,0.09066728,0.17972733,-0.08906005
CUST_006915,0.3196623,0.40880698,-0.08914468
CUST_004313,0.013846969,0.10309608,-0.08924911
CUST_000723,0.012507738,0.10220057,-0.08969283
CUST_005507,0.37889186,0.46903905,-0.0901472
CUST_002650,0.0052102897,0.095681615,-0.09047133
CUST_004579,0.07220425,0.16309233,-0.09088808
CUST_002584,0.010243878,0.10117872,-0.09093484
CUST_004046,0.01231493,0.103589736,-0.091274805
CUST_002637,0.15331659,0.24466209,-0.091345504
CUST_002972,0.036224965,0.12804945,-0.09182449
CUST_004674,0.41635206,0.50825864,-0.09190658
CUST_003834,0.41635206,0.50825864,-0.09190658
CUST_003333,0.12775275,0.22005624,-0.092303485
CUST_005943,0.0056983805,0.09805958,-0.0923612
CUST_004413,0.047881734,0.14024375,-0.09236202
CUST_000945,0.17218693,0.26456234,-0.09237541
CUST_003676,0.018355928,0.11074209,-0.092386164
CUST_004558,0.8984442,0.991052,-0.092607796
CUST_002854,0.03087679,0.123752594,-0.09287581
CUST_002302,0.024792679,0.117679246,-0.09288657
CUST_001443,0.023041686,0.116174676,-0.09313299
CUST_001604,0.011662223,0.104968645,-0.09330642
CUST_001038,0.18833467,0.28226587,-0.0939312
CUST_002801,0.08606997,0.18053906,-0.094469085
CUST_008129,0.041157916,0.1356319,-0.09447399
CUST_001010,0.12383385,0.21863472,-0.094800875
CUST_007789,0.012985003,0.10805273,-0.095067725
CUST_007367,0.012985003,0.10805273,-0.095067725
CUST_007962,0.06355784,0.15893449,-0.09537665
CUST_008100,0.0067881728,0.10219391,-0.095405735
CUST_002169,0.06948224,0.16493025,-0.09544802
CUST_000030,0.13314109,0.22907409,-0.095933005
CUST_007541,0.14348455,0.2400668,-0.09658225
CUST_004645,0.020325696,0.1169779,-0.0966522
CUST_003733,0.25612757,0.35337374,-0.09724617
CUST_007669,0.68735784,0.78470117,-0.097343326
CUST_005103,0.019908793,0.11735011,-0.097441316
CUST_006682,0.01613861,0.11360035,-0.097461745
CUST_002198,0.012761597,0.11035636,-0.09759477
CUST_007386,0.2618929,0.3595283,-0.09763539
CUST_006538,0.029896243,0.12780495,-0.097908705
CUST_002245,0.31069127,0.40869683,-0.09800556
CUST_007714,0.22399731,0.3223052,-0.09830789
CUST_004469,0.025077842,0.123712495,-0.09863465
CUST_003312,0.023124471,0.12201411,-0.09888964
CUST_006484,0.017278438,0.11633748,-0.09905904
CUST_003248,0.05273981,0.15190282,-0.09916301
CUST_000062,0.05273981,0.15190282,-0.09916301
CUST_004231,0.0858622,0.18516117,-0.09929898
CUST_005301,0.35832837,0.45809388,-0.09976551
CUST_006772,0.03886112,0.13866699,-0.09980587
CUST_000761,0.016049324,0.11672163,-0.100672305
CUST_000066,0.016049324,0.11672163,-0.100672305
CUST_003570,0.21802342,0.31892118,-0.10089776
CUST_001379,0.6846034,0.7866136,-0.10201019
CUST_001185,0.013571888,0.11561729,-0.1020454
CUST_005079,0.7461061,0.8482264,-0.10212034
CUST_004454,0.6763686,0.77853507,-0.102166474
CUST_003585,0.17225339,0.27452222,-0.10226883
CUST_000960,0.27190387,0.37433195,-0.10242808
CUST_004347,0.03747725,0.13992721,-0.10244995
CUST_002113,0.03724467,0.13984257,-0.1025979
CUST_002411,0.022988932,0.12568696,-0.10269803
CUST_006499,0.21154448,0.31446725,-0.10292277
CUST_007921,0.03262768,0.13557641,-0.10294873
CUST_007393,0.010368509,0.11332784,-0.10295933
CUST_008203,0.019329913,0.122586705,-0.10325679
CUST_006466,0.44949025,0.55280155,-0.1033113
CUST_005868,0.08858638,0.19235972,-0.10377333
CUST_003551,0.015103857,0.118956074,-0.10385222
CUST_001515,0.115794964,0.22001176,-0.10421679
CUST_004843,0.123943955,0.22831522,-0.104371265
CUST_006116,0.05113427,0.15737066,-0.10623638
CUST_004277,0.060735483,0.16707382,-0.10633834
CUST_002546,0.63977945,0.7466045,-0.10682505
CUST_001055,0.07399639,0.18103684,-0.10704046
CUST_007929,0.036099777,0.14370407,-0.107604295
CUST_001801,0.01671539,0.12451416,-0.10779877
CUST_007606,0.040679198,0.14963976,-0.108960554
CUST_005422,0.3716684,0.4807934,-0.10912499
CUST_000413,0.016303731,0.12550564,-0.10920191
CUST_000101,0.019543748,0.12961341,-0.11006966
CUST_000306,0.14928801,0.25969866,-0.110410646
CUST_000967,0.010433718,0.12094101,-0.110507295
CUST_000018,0.28649762,0.3978529,-0.111355275
CUST_007542,0.3536217,0.46501303,-0.111391336
CUST_007505,0.12371016,0.23589316,-0.112183
CUST_006618,0.04909585,0.16128129,-0.11218543
CUST_006564,0.008194964,0.12044138,-0.11224641
CUST_006644,0.026010947,0.13857497,-0.11256403
CUST_005226,0.024107179,0.13687788,-0.1127707
CUST_007595,0.42323393,0.5361464,-0.112912476
CUST_004153,0.17748155,0.29050452,-0.11302297
CUST_000694,0.73680687,0.849908,-0.113101125
CUST_001492,0.2529233,0.36640385,-0.11348054
CUST_007330,0.021888306,0.13540433,-0.113516025
CUST_000434,0.022544058,0.13638316,-0.113839105
CUST_007322,0.1539442,0.26867568,-0.11473149
CUST_004634,0.20442995,0.31977844,-0.11534849
CUST_000347,0.0077181617,0.1232146,-0.11549644
CUST_002754,0.24576914,0.36154506,-0.11577591
CUST_004611,0.070256755,0.18619205,-0.115935296
CUST_002105,0.03563578,0.15163696,-0.116001174
CUST_000189,0.8208394,0.9371496,-0.11631018
CUST_004331,0.04237786,0.15904862,-0.11667076
CUST_003180,0.04278034,0.15977834,-0.116998
CUST_006537,0.002590335,0.120316766,-0.11772643
CUST_006526,0.026635526,0.14441821,-0.11778268
CUST_000314,0.009814812,0.12774245,-0.11792764
CUST_003097,0.013906956,0.1319626,-0.11805564
CUST_005653,0.025038235,0.1432136,-0.118175365
CUST_007256,0.0039547593,0.122729205,-0.118774444
CUST_004842,0.027322853,0.1470415,-0.11971865
CUST_008027,0.41897464,0.53886247,-0.11988783
CUST_003370,0.3238158,0.44371408,-0.11989829
CUST_006566,0.15981561,0.2798786,-0.12006298
CUST_006504,0.024177937,0.14428927,-0.12011133
CUST_001089,0.3228578,0.4433651,-0.1205073
CUST_006676,0.03991537,0.16148801,-0.12157264
CUST_001307,0.11533325,0.23691769,-0.12158444
CUST_000671,0.01732039,0.13890582,-0.12158543
CUST_006657,0.020822968,0.142824,-0.12200102
CUST_008134,0.22194405,0.344224,-0.12227996
CUST_007248,0.052553363,0.17519158,-0.12263822
CUST_000589,0.13452041,0.2573428,-0.122822374
CUST_001755,0.3154212,0.43825907,-0.12283787
CUST_003045,0.0030677158,0.12631224,-0.123244524
CUST_006624,0.21631752,0.3399746,-0.12365709
CUST_005411,0.29938763,0.42386368,-0.124476045
CUST_006654,0.4729551,0.59758884,-0.12463373
CUST_003798,0.018980926,0.14423813,-0.12525721
CUST_002655,0.019849773,0.14546204,-0.12561226
CUST_006519,0.11970278,0.2456766,-0.12597382
CUST_006669,0.14287123,0.26897138,-0.12610015
CUST_002592,0.026257146,0.15266424,-0.1264071
CUST_001280,0.009731862,0.13648061,-0.12674876
CUST_004683,0.016635435,0.14344376,-0.12680833
